"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"19.11.2014","237,05","230,05","239,00","229,50","30,69M","2,75%"
"18.11.2014","230,70","226,50","231,00","225,50","17,97M","1,70%"
"17.11.2014","226,85","228,00","229,00","226,50","4,21M","-0,46%"
"14.11.2014","227,90","226,00","229,90","224,80","11,89M","1,76%"
"13.11.2014","223,95","217,00","226,00","215,10","28,96M","3,27%"
"12.11.2014","216,85","216,45","219,90","215,90","18,30M","0,25%"
"11.11.2014","216,30","215,25","216,90","214,10","18,35M","0,44%"
"10.11.2014","215,35","216,00","218,80","214,50","19,46M","-0,67%"
"07.11.2014","216,80","218,50","219,00","216,05","9,40M","-1,03%"
"06.11.2014","219,05","220,00","221,50","218,00","14,03M","0,02%"
"05.11.2014","219,00","221,00","221,20","216,00","31,27M","-0,39%"
"04.11.2014","219,85","219,50","221,50","215,50","16,09M","0,16%"
"03.11.2014","219,50","218,00","223,00","218,00","20,12M","0,69%"
"31.10.2014","218,00","216,20","219,90","213,50","16,05M","0,83%"
"30.10.2014","216,20","219,00","219,80","214,70","24,27M","-1,12%"
"29.10.2014","218,65","221,60","224,00","218,05","16,92M","-1,06%"
"28.10.2014","221,00","219,25","221,80","216,50","15,17M","0,78%"
"27.10.2014","219,30","221,95","223,90","217,50","10,55M","-0,99%"
"24.10.2014","221,50","224,00","224,05","218,50","71,92M","-1,12%"
"23.10.2014","224,00","220,65","225,30","220,20","25,87M","1,82%"
"22.10.2014","220,00","221,55","225,55","219,10","61,58M","-0,97%"
"21.10.2014","222,15","225,00","227,00","217,95","28,13M","-0,89%"
"20.10.2014","224,15","237,05","237,05","224,00","32,61M","-5,92%"
"17.10.2014","238,25","244,15","244,95","237,30","33,27M","-2,60%"
"16.10.2014","244,60","243,50","248,00","242,70","21,41M","0,29%"
"15.10.2014","243,90","251,85","253,25","242,50","52,84M","-3,18%"
"14.10.2014","251,90","247,75","252,50","246,00","39,37M","1,68%"
"13.10.2014","247,75","250,50","253,50","246,95","33,00M","-1,49%"
"10.10.2014","251,50","253,00","254,95","248,60","57,15M","-0,59%"
"09.10.2014","253,00","246,45","253,50","246,00","29,56M","2,53%"
"08.10.2014","246,75","248,05","253,00","242,50","44,96M","-0,84%"
"07.10.2014","248,85","252,00","256,40","248,00","40,25M","-1,58%"
"06.10.2014","252,85","239,00","253,95","238,40","49,67M","6,31%"
"03.10.2014","237,85","239,60","242,50","237,50","36,14M","-1,06%"
"02.10.2014","240,40","234,25","245,45","232,25","69,40M","2,32%"
"01.10.2014","234,95","229,60","237,50","228,05","63,62M","2,46%"
"30.09.2014","229,30","227,50","234,80","225,75","77,61M","0,64%"
"29.09.2014","227,85","221,00","229,50","220,20","54,50M","2,64%"
"26.09.2014","222,00","216,00","224,50","215,50","41,37M","2,12%"
"25.09.2014","217,40","225,00","225,50","214,50","33,03M","-3,53%"
"24.09.2014","225,35","217,00","227,00","217,00","79,17M","4,50%"
"23.09.2014","215,65","213,70","220,75","213,55","44,73M","2,52%"
"22.09.2014","210,35","210,35","210,35","210,35","","0,96%"
"19.09.2014","208,35","208,35","208,35","208,35","","-2,30%"
"18.09.2014","213,25","212,00","212,00","212,00","7,55M","-2,85%"
"17.09.2014","219,50","219,50","219,50","219,50","","0,85%"
"16.09.2014","217,65","217,65","217,65","217,65","","1,42%"
"15.09.2014","214,60","214,60","214,60","214,60","","-1,08%"
"12.09.2014","216,95","212,00","212,00","212,00","992,46K","-0,94%"
"11.09.2014","219,00","219,00","219,00","219,00","","1,62%"
"10.09.2014","215,50","225,00","225,00","215,00","5,77M","-4,35%"
"09.09.2014","225,30","225,00","227,00","225,00","4,57M","-0,53%"
"08.09.2014","226,50","226,50","226,50","226,50","975,86K","-2,37%"
"05.09.2014","232,00","237,00","237,00","232,00","9,78M","-1,44%"
"04.09.2014","235,40","229,50","229,50","229,50","205,66K","0,49%"
"03.09.2014","234,25","242,00","242,00","235,50","2,13M","-3,70%"
"02.09.2014","243,25","236,30","244,00","236,30","5,81M","3,31%"
"01.09.2014","235,45","235,20","237,50","234,00","1,06M","0,02%"
"29.08.2014","235,40","232,00","235,45","232,00","18,25M","0,56%"
"28.08.2014","234,10","233,00","237,00","232,10","75,79M","0,04%"
"27.08.2014","234,00","232,00","238,50","230,00","1,91M","0,36%"
"26.08.2014","233,15","222,50","233,50","219,00","13,09M","3,78%"
"25.08.2014","224,65","221,50","225,50","219,20","9,89M","1,74%"
"22.08.2014","220,80","221,30","223,50","220,05","23,69M","-0,16%"
"21.08.2014","221,15","221,50","224,10","221,00","4,13M","-0,16%"
"20.08.2014","221,50","218,00","222,00","215,50","9,88M","1,84%"
"19.08.2014","217,50","224,00","225,00","217,00","11,41M","-2,73%"
"18.08.2014","223,60","223,15","225,55","221,75","10,56M","-0,13%"
"15.08.2014","223,90","221,00","225,50","218,00","18,40M","1,68%"
"14.08.2014","220,20","221,85","224,60","216,40","20,82M","-0,36%"
"13.08.2014","221,00","221,05","224,40","220,60","14,77M","0,25%"
"12.08.2014","220,45","226,00","226,30","219,00","29,17M","-2,50%"
"11.08.2014","226,10","216,80","226,50","215,30","35,87M","5,04%"
"08.08.2014","215,25","222,45","223,00","214,00","74,82M","-2,76%"
"07.08.2014","221,35","231,15","232,00","221,00","46,31M","-3,74%"
"06.08.2014","229,95","226,50","231,45","224,50","29,87M","1,46%"
"05.08.2014","226,65","227,95","234,70","225,35","25,67M","-0,77%"
"04.08.2014","228,40","231,25","235,00","219,85","55,87M","-0,87%"
"01.08.2014","230,40","233,25","249,60","229,70","96,14M","-1,50%"
"31.07.2014","233,90","219,20","234,90","219,00","67,71M","6,75%"
"30.07.2014","219,10","216,00","219,70","215,50","28,83M","0,85%"
"29.07.2014","217,25","217,55","219,00","214,00","20,81M","-0,18%"
"28.07.2014","217,65","215,30","221,00","214,80","30,74M","1,16%"
"25.07.2014","215,15","215,05","218,50","212,00","27,50M","0,40%"
"24.07.2014","214,30","211,50","217,30","211,50","30,12M","2,68%"
"23.07.2014","208,70","208,70","208,70","208,70","","4,80%"
"22.07.2014","199,15","199,15","199,15","199,15","","-2,52%"
"21.07.2014","204,30","204,30","204,30","204,30","","0,99%"
"18.07.2014","202,30","202,30","202,30","202,30","","5,75%"
"17.07.2014","191,30","191,30","191,30","191,30","","0,90%"
"16.07.2014","189,60","189,60","189,60","189,60","","0,45%"
"15.07.2014","188,75","188,75","188,75","188,75","","-1,87%"
"14.07.2014","192,35","192,35","192,35","192,35","","2,12%"
"11.07.2014","188,35","188,35","188,35","188,35","","-0,55%"
"10.07.2014","189,40","189,40","189,40","189,40","","-5,35%"
"08.07.2014","200,10","200,10","200,10","200,10","","0,38%"
"07.07.2014","199,35","199,35","199,35","199,35","","-0,70%"
"04.07.2014","200,75","200,75","200,75","200,75","","-0,12%"
"03.07.2014","201,00","201,00","201,00","201,00","","-0,74%"
"02.07.2014","202,50","202,50","202,50","202,50","","1,40%"
"01.07.2014","199,70","199,70","199,70","199,70","","-2,59%"
"30.06.2014","205,00","205,00","205,00","205,00","","1,08%"
"27.06.2014","202,80","202,80","202,80","202,80","","-4,36%"
"26.06.2014","212,05","212,05","212,05","212,05","","-0,59%"
"25.06.2014","213,30","213,30","213,30","213,30","","2,99%"
"24.06.2014","207,10","207,10","207,10","207,10","","-1,22%"
"23.06.2014","209,65","209,65","209,65","209,65","","1,48%"
"20.06.2014","206,60","206,60","206,60","206,60","","3,61%"
"18.06.2014","199,40","199,40","199,40","199,40","","-1,80%"
"17.06.2014","203,05","203,05","203,05","203,05","","-1,81%"
"16.06.2014","206,80","206,80","206,80","206,80","","-0,43%"
"13.06.2014","207,70","207,70","207,70","207,70","","1,02%"
"11.06.2014","205,60","205,60","205,60","205,60","","3,89%"
"10.06.2014","197,90","197,90","197,90","197,90","","-0,18%"
"09.06.2014","198,25","198,25","198,25","198,25","","-3,62%"
"06.06.2014","205,70","205,70","205,70","205,70","","1,76%"
"05.06.2014","202,15","202,15","202,15","202,15","","-0,39%"
"04.06.2014","202,95","202,95","202,95","202,95","","-0,95%"
"03.06.2014","204,90","204,90","204,90","204,90","","-0,70%"
"02.06.2014","206,35","206,35","206,35","206,35","","-2,76%"
"30.05.2014","212,20","212,20","212,20","212,20","","-2,62%"
"29.05.2014","217,90","217,90","217,90","217,90","","3,10%"
"28.05.2014","211,35","211,35","211,35","211,35","","-1,97%"
"27.05.2014","215,60","215,60","215,60","215,60","","-1,12%"
"26.05.2014","218,05","218,05","218,05","218,05","","0,11%"
"23.05.2014","217,80","217,80","217,80","217,80","","2,06%"
"22.05.2014","213,40","213,40","213,40","213,40","","-0,14%"
"21.05.2014","213,70","213,70","213,70","213,70","","-2,17%"
"20.05.2014","218,45","218,45","218,45","218,45","","0,85%"
"19.05.2014","216,60","216,60","216,60","216,60","","-1,46%"
"16.05.2014","219,80","219,80","219,80","219,80","","-5,62%"
"15.05.2014","232,90","232,90","232,90","232,90","","7,28%"
"14.05.2014","217,10","217,10","217,10","217,10","","-1,45%"
"13.05.2014","220,30","220,30","220,30","220,30","","-1,14%"
"12.05.2014","222,85","222,85","222,85","222,85","","2,32%"
"09.05.2014","217,80","217,80","217,80","217,80","","-6,30%"
"08.05.2014","232,45","232,45","232,45","232,45","","-2,92%"
"07.05.2014","239,45","239,45","239,45","239,45","","-0,60%"
"06.05.2014","240,90","240,90","240,90","240,90","","-0,95%"
"05.05.2014","243,20","243,20","243,20","243,20","","0,16%"
"02.05.2014","242,80","242,80","242,80","242,80","","-0,80%"
"30.04.2014","244,75","244,75","244,75","244,75","","-2,80%"
"29.04.2014","251,80","251,80","251,80","251,80","","4,29%"
"28.04.2014","241,45","241,45","241,45","241,45","","-2,37%"
"25.04.2014","247,30","247,30","247,30","247,30","","-3,68%"
"24.04.2014","256,75","256,75","256,75","256,75","","0,33%"
"23.04.2014","255,90","255,90","255,90","255,90","","-0,18%"
"22.04.2014","256,35","256,35","256,35","256,35","","5,93%"
"17.04.2014","242,00","242,00","242,00","242,00","","8,20%"
"16.04.2014","223,65","223,65","223,65","223,65","","-3,77%"
"15.04.2014","232,40","232,40","232,40","232,40","","-6,03%"
"14.04.2014","247,30","247,30","247,30","247,30","","1,69%"
"11.04.2014","243,20","243,20","243,20","243,20","","-1,94%"
"10.04.2014","248,00","248,00","248,00","248,00","","3,35%"
"09.04.2014","239,95","239,95","239,95","239,95","","1,52%"
"08.04.2014","236,35","236,35","236,35","236,35","","1,44%"
"07.04.2014","233,00","233,00","233,00","233,00","","5,48%"
"04.04.2014","220,90","220,90","220,90","220,90","","6,33%"
"03.04.2014","207,75","207,75","207,75","207,75","","0,92%"
"02.04.2014","205,85","199,00","199,00","199,00","316,45K","-1,39%"
"01.04.2014","208,75","208,75","208,75","208,75","","-1,37%"
"31.03.2014","211,65","211,65","211,65","211,65","","-2,20%"
"28.03.2014","216,40","216,40","216,40","216,40","","3,00%"
"27.03.2014","210,10","210,10","210,10","210,10","","0,24%"
"26.03.2014","209,60","209,60","209,60","209,60","","0,17%"
"25.03.2014","209,25","209,25","209,25","209,25","","-0,31%"
"24.03.2014","209,90","209,90","209,90","209,90","","4,87%"
"21.03.2014","200,15","200,15","200,15","200,15","","-1,62%"
"20.03.2014","203,45","203,45","203,45","203,45","","-8,36%"
"19.03.2014","222,00","222,00","222,00","222,00","","-2,63%"
"18.03.2014","228,00","227,95","229,00","227,95","5,12M","0,00%"
"17.03.2014","228,00","228,00","228,00","228,00","","-4,58%"
"14.03.2014","238,95","244,95","244,95","240,00","114,26K","-3,34%"
"13.03.2014","247,20","244,00","244,00","244,00","1,73M","-0,04%"
"12.03.2014","247,30","220,00","247,00","220,00","2,54M","-0,48%"
"11.03.2014","248,50","247,00","247,00","247,00","583,22K","1,06%"
"10.03.2014","245,90","245,90","245,90","245,90","","3,73%"
"07.03.2014","237,05","236,25","237,20","235,85","1,56M","3,67%"
"06.03.2014","228,65","228,65","228,65","228,65","","1,11%"
"05.03.2014","226,15","205,00","220,00","205,00","2,97M","8,73%"
"28.02.2014","208,00","205,00","209,00","205,00","5,21M","0,51%"
"27.02.2014","206,95","206,50","207,50","204,00","5,00M","0,85%"
"26.02.2014","205,20","202,75","204,45","201,00","1,38M","0,49%"
"25.02.2014","204,20","202,00","208,00","201,45","6,61M","0,00%"
"24.02.2014","204,20","202,00","205,90","202,00","15,02M","4,77%"
"21.02.2014","194,90","197,50","197,50","194,50","8,84M","0,98%"
"20.02.2014","193,00","194,95","196,00","188,00","1,56M","2,91%"
"19.02.2014","187,55","172,40","187,00","172,40","2,31M","8,98%"
"18.02.2014","172,10","158,00","172,15","158,00","20,72M","8,79%"
"17.02.2014","158,20","160,50","160,50","157,50","339,84K","-1,43%"
"14.02.2014","160,50","161,70","162,00","159,30","7,88M","-1,17%"
"13.02.2014","162,40","161,95","164,00","159,00","5,44M","0,25%"
"12.02.2014","162,00","158,00","163,05","156,60","36,10M","2,53%"
"11.02.2014","158,00","157,95","159,50","157,25","10,01M","-0,09%"
"10.02.2014","158,15","159,60","161,00","156,70","7,81M","-1,16%"
"07.02.2014","160,00","156,25","165,50","153,00","8,87M","2,17%"
"06.02.2014","156,60","165,10","167,50","156,00","21,47M","-4,83%"
"05.02.2014","164,55","156,95","165,75","155,00","21,48M","5,01%"
"04.02.2014","156,70","157,95","160,00","152,95","34,05M","-0,22%"
"03.02.2014","157,05","146,75","157,60","146,25","21,58M","6,84%"
"31.01.2014","147,00","143,35","147,25","143,00","12,95M","2,55%"
"30.01.2014","143,35","141,00","144,00","140,45","15,40M","1,81%"
"29.01.2014","140,80","137,80","141,00","136,40","15,97M","2,07%"
"28.01.2014","137,95","136,50","138,40","136,45","11,82M","0,73%"
"27.01.2014","136,95","138,00","141,85","136,15","17,29M","-0,76%"
"24.01.2014","138,00","137,75","138,25","136,55","8,33M","-0,36%"
"23.01.2014","138,50","138,95","140,40","138,05","8,93M","-0,04%"
"22.01.2014","138,55","139,80","140,00","137,95","7,91M","-1,18%"
"21.01.2014","140,20","142,50","143,00","138,50","9,12M","-1,13%"
"20.01.2014","141,80","141,90","141,90","141,60","165,60K","0,35%"
"17.01.2014","141,30","142,30","142,30","140,60","3,12M","-0,84%"
"16.01.2014","142,50","142,00","144,15","141,40","6,51M","0,46%"
"15.01.2014","141,85","143,80","144,10","140,10","13,35M","-1,32%"
"14.01.2014","143,75","145,15","145,80","143,05","7,44M","-1,20%"
"13.01.2014","145,50","145,50","146,05","143,95","7,08M","-0,31%"
"10.01.2014","145,95","143,45","146,00","142,30","13,19M","1,25%"
"09.01.2014","144,15","145,70","147,50","143,40","13,61M","-1,37%"
"08.01.2014","146,15","142,95","146,60","142,50","15,27M","2,53%"
"07.01.2014","142,55","146,45","148,00","141,75","20,95M","-2,53%"
"06.01.2014","146,25","142,20","146,90","142,20","28,72M","2,99%"
"03.01.2014","142,00","136,60","143,10","136,30","20,11M","3,95%"
"02.01.2014","136,60","140,30","140,30","134,70","11,57M","-2,53%"
"30.12.2013","140,15","142,00","142,80","140,00","5,61M","-1,34%"
"27.12.2013","142,05","141,90","144,35","141,90","6,48M","0,39%"
"26.12.2013","141,50","141,05","141,90","140,60","5,87M","-0,46%"
"23.12.2013","142,15","141,00","143,25","140,90","16,79M","0,82%"
"20.12.2013","141,00","139,30","142,20","138,35","16,65M","1,48%"
"19.12.2013","138,95","141,50","141,90","138,45","8,46M","2,13%"
"18.12.2013","136,05","136,05","136,05","136,05","","0,00%"
"17.12.2013","136,05","136,05","136,05","136,05","","-0,95%"
"16.12.2013","137,35","137,35","137,35","137,35","","0,51%"
"13.12.2013","136,65","133,70","135,55","133,60","3,59M","3,88%"
"12.12.2013","131,55","131,55","131,55","131,55","","1,08%"
"11.12.2013","130,15","130,15","130,15","130,15","","-0,23%"
"10.12.2013","130,45","130,00","130,00","130,00","60,03K","4,07%"
"09.12.2013","125,35","125,35","125,35","125,35","","-0,28%"
"06.12.2013","125,70","125,70","125,70","125,70","","0,72%"
"05.12.2013","124,80","124,80","124,80","124,80","","-2,50%"
"04.12.2013","128,00","129,90","132,00","129,90","343,98K","-1,92%"
"03.12.2013","130,50","130,50","131,30","129,75","279,30K","1,01%"
"02.12.2013","129,20","131,20","131,20","128,00","21,28M","-1,52%"
"29.11.2013","131,20","129,00","132,00","128,00","15,17M","2,26%"
"28.11.2013","128,30","127,55","130,00","126,55","1,34M","0,23%"
"27.11.2013","128,00","128,50","130,00","127,60","5,70M","-0,04%"
"26.11.2013","128,05","128,20","129,00","128,00","2,57M","0,23%"
"25.11.2013","127,75","126,15","128,40","125,95","5,99M","0,63%"
"22.11.2013","126,95","131,20","132,50","127,00","2,37M","-3,39%"
"21.11.2013","131,40","130,40","131,85","129,50","4,69M","1,78%"
"19.11.2013","129,10","129,30","129,65","128,25","4,21M","-0,39%"
"18.11.2013","129,60","124,60","129,70","124,60","10,15M","3,64%"
"14.11.2013","125,05","126,00","126,75","124,40","3,40M","-0,64%"
"13.11.2013","125,85","127,50","128,30","125,40","13,67M","-1,68%"
"12.11.2013","128,00","127,00","128,50","126,90","5,78M","1,03%"
"11.11.2013","126,70","127,50","130,00","126,60","11,52M","0,12%"
"08.11.2013","126,55","125,40","127,50","124,65","11,82M","0,68%"
"07.11.2013","125,70","124,50","127,50","124,00","12,65M","1,45%"
"06.11.2013","123,90","125,25","125,55","123,85","7,55M","-1,04%"
"05.11.2013","125,20","125,35","125,70","124,00","9,93M","-0,12%"
"04.11.2013","125,35","127,20","127,85","125,30","4,85M","-1,38%"
"01.11.2013","127,10","128,40","128,50","125,70","14,39M","-1,47%"
"31.10.2013","129,00","131,80","132,15","128,00","7,27M","-1,98%"
"30.10.2013","131,60","132,05","132,85","131,25","8,97M","-0,49%"
"29.10.2013","132,25","132,70","133,00","132,00","9,17M","-0,56%"
"28.10.2013","133,00","134,75","134,75","132,50","12,34M","-0,93%"
"25.10.2013","134,25","134,70","135,50","134,20","4,45M","-0,44%"
"24.10.2013","134,85","135,50","135,95","134,05","8,37M","-0,11%"
"23.10.2013","135,00","136,60","136,70","134,55","24,30M","-0,88%"
"22.10.2013","136,20","137,50","137,50","136,20","5,65M","-0,87%"
"21.10.2013","137,40","138,10","138,10","137,25","10,51M","-0,58%"
"18.10.2013","138,20","139,00","139,10","138,15","8,55M","-0,58%"
"17.10.2013","139,00","140,95","141,95","138,40","12,35M","-1,07%"
"16.10.2013","140,50","140,90","142,00","140,25","17,54M","-0,25%"
"15.10.2013","140,85","141,40","141,40","139,50","8,93M","-0,46%"
"14.10.2013","141,50","141,00","141,75","140,10","13,98M","0,39%"
"11.10.2013","140,95","138,00","141,15","138,00","5,79M","1,81%"
"10.10.2013","138,45","139,10","142,50","138,00","25,18M","-0,57%"
"09.10.2013","139,25","138,00","139,45","138,00","3,52M","0,22%"
"08.10.2013","138,95","137,55","139,00","137,20","9,23M","0,51%"
"07.10.2013","138,25","137,95","138,25","137,20","3,19M","0,36%"
"04.10.2013","137,75","139,50","139,75","137,50","8,48M","-1,04%"
"03.10.2013","139,20","139,00","140,15","138,40","10,19M","0,51%"
"02.10.2013","138,50","137,45","139,20","137,05","9,09M","0,76%"
"01.10.2013","137,45","137,50","137,95","136,50","10,73M","0,18%"
"30.09.2013","137,20","136,65","138,45","136,10","13,98M","0,18%"
"27.09.2013","136,95","138,75","139,10","136,75","19,75M","-1,55%"
"26.09.2013","139,10","141,35","143,95","138,25","16,99M","-1,52%"
"25.09.2013","141,25","142,05","145,00","140,90","22,84M","-0,53%"
"24.09.2013","142,00","140,75","142,30","140,75","9,20M","0,78%"
"23.09.2013","140,90","138,55","141,20","138,55","15,15M","4,72%"
"20.09.2013","134,55","134,55","134,55","134,55","","0,00%"
"19.09.2013","134,55","134,55","134,55","134,55","","0,79%"
